filename,label,symmetry
real_1.npy,real,0.004945989904316527
real_10.npy,real,0.003936517846082717
real_10001.npy,real,0.004077644277189695
real_10003.npy,real,0.00411662664687783
real_10005.npy,real,0.004823007070451272
real_10009.npy,real,0.004103207768197109
real_10010.npy,real,0.004657240115165284
real_10011.npy,real,0.004867990328639939
real_10012.npy,real,0.0040835457708485925
real_1002.npy,real,0.004058614735985197
real_10021.npy,real,0.005331675484270439
real_10022.npy,real,0.003137162948396778
real_10030.npy,real,0.00461707014684521
real_10031.npy,real,0.004448904421576117
real_10033.npy,real,0.004439778093370426
real_10037.npy,real,0.004591136824700163
real_10039.npy,real,0.004517321015779032
real_1004.npy,real,0.003980006531720284
real_10041.npy,real,0.0042079892734510375
real_10042.npy,real,0.004199856858101584
real_10044.npy,real,0.0045164878502018495
real_10045.npy,real,0.005042367540095218
real_10052.npy,real,0.004692186711907411
real_10053.npy,real,0.004554348882315009
real_10054.npy,real,0.005106853318419336
real_10055.npy,real,0.0054579299364000125
real_10056.npy,real,0.003670847526317536
real_10057.npy,real,0.0041806841868027725
real_10058.npy,real,0.0040347288242705585
real_10061.npy,real,0.0037249199252738672
real_10066.npy,real,0.004558149599331358
real_10067.npy,real,0.004393185897282076
real_10068.npy,real,0.004785459627525589
real_10069.npy,real,0.004193843991754024
real_10074.npy,real,0.004685919827202184
real_10075.npy,real,0.004579804154110065
real_10077.npy,real,0.003957382591842812
real_10079.npy,real,0.004041306681064726
real_10080.npy,real,0.003334262745002856
real_10087.npy,real,0.006074427397358966
real_10088.npy,real,0.00405754112461439
real_1009.npy,real,0.004315985920241903
real_10090.npy,real,0.005160914620187679
real_10091.npy,real,0.004801507077178376
real_10095.npy,real,0.0020909042250043305
real_10097.npy,real,0.0037366997522242655
real_10099.npy,real,0.004530294420041155
real_10100.npy,real,0.0038043247027863296
real_10101.npy,real,0.0036789419502816162
real_10106.npy,real,0.005273595045905192
real_10109.npy,real,0.005060895498100919
real_10110.npy,real,0.004118379048288912
real_10111.npy,real,0.004570280336886881
real_10112.npy,real,0.005509074359926737
real_10114.npy,real,0.004341031823442637
real_10118.npy,real,0.004842458109695073
real_10119.npy,real,0.004518061995204361
real_10132.npy,real,0.00434321074469289
real_10134.npy,real,0.004297095278689601
real_10139.npy,real,0.00513098635693011
real_1014.npy,real,0.004668853067339467
real_10140.npy,real,0.004781884841985447
real_10147.npy,real,0.005256063874270693
real_10150.npy,real,0.0040768956330415615
real_10152.npy,real,0.004552167777035647
real_10154.npy,real,0.004211885662415566
real_10155.npy,real,0.004236715232476356
real_10156.npy,real,0.003473924803528528
real_10157.npy,real,0.0019508595413497282
real_10164.npy,real,0.004613909235218712
real_10169.npy,real,0.004606182579838322
real_10173.npy,real,0.004545643243587607
real_10176.npy,real,0.005229265702895375
real_10182.npy,real,0.004320960369980011
real_10183.npy,real,0.004945078200039206
real_10184.npy,real,0.004309299632913807
real_10185.npy,real,0.004286931388925204
real_10189.npy,real,0.004762718693490818
real_1019.npy,real,0.003344857022891985
real_10190.npy,real,0.00287571922278651
real_10198.npy,real,0.004282901788215386
real_10201.npy,real,0.0046118384170890534
real_10202.npy,real,0.004735383981754317
real_10207.npy,real,0.004418743516971715
real_10208.npy,real,0.0044650902756560645
real_10211.npy,real,0.004655313048274905
real_10212.npy,real,0.004153688645520209
real_10215.npy,real,0.004523352065169009
real_10218.npy,real,0.004315138342209811
real_10219.npy,real,0.003942225762887335
real_1022.npy,real,0.003640932779883205
real_10222.npy,real,0.0030592521071057706
real_10228.npy,real,0.004428525221746797
real_10230.npy,real,0.004710456826153746
real_10231.npy,real,0.004167465943867254
real_10233.npy,real,0.004667115790165252
real_10234.npy,real,0.0052590588699256025
real_1024.npy,real,0.005046818910829049
real_10240.npy,real,0.004635672738486543
real_10242.npy,real,0.004606673564644277
real_10246.npy,real,0.004309902536900076
real_1025.npy,real,0.004699573455130308
real_10250.npy,real,0.005652530693286104
real_10253.npy,real,0.005307687255851742
